Import Deal ID,Deal Name,Customer Code,Sector,Deal Stage,Deal Status,Deal Value,Win Probability,Tentative Close Date,Tentative Close Period,Actual Close Date,Deal Owner,Created Date,Product or Service,Data Quality Severity,Data Quality Issues,Source Row Number
IMPORT-DEAL-04C7553C86F2,Erwin,COMPANY_023,Renewables,Proposal Sent,Dead,,,2025-07-31,,,OWNER_006,2025-06-24,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_023' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-04C7553C86F2 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),150
IMPORT-DEAL-9B1BB6AECC91,Erwin,COMPANY_128,Mining,Demo Done,Dead,,,2025-08-31,,,OWNER_006,2025-07-01,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_128' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-9B1BB6AECC91 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),151
IMPORT-DEAL-CAFA8E6DE647,Rimuru,COMPANY_133,Renewables,Not Relevant,Dead,244680.0,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_133' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-CAFA8E6DE647 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),152
IMPORT-DEAL-34102AD03DA3,Mugen,COMPANY_133,Renewables,Not Relevant,Dead,305850.0,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_133' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-34102AD03DA3 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),153
IMPORT-DEAL-DF8EC4BB2B12,Shinra,COMPANY_030,Renewables,Not Relevant,Dead,367020.0,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_030' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-DF8EC4BB2B12 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),154
IMPORT-DEAL-D13EF72073D7,Rengoku,COMPANY_082,Renewables,Not Relevant,Dead,367020.0,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_082' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-D13EF72073D7 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),155
IMPORT-DEAL-83AEE5CAAEA8,Rengoku,COMPANY_007,Renewables,Project On Hold,Dead,550530.0,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_007' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-83AEE5CAAEA8 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),156
IMPORT-DEAL-C046C5095996,Madara,COMPANY_006,Renewables,Proposal Sent,Dead,2569140.0,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_006' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-C046C5095996 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),157
IMPORT-DEAL-A4B2F94BF0E3,Obito,COMPANY_053,Renewables,Project On Hold,Dead,,,2025-09-15,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_053' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-A4B2F94BF0E3 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),158
IMPORT-DEAL-5E764F092917,Obito,COMPANY_174,Renewables,Project On Hold,Dead,,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_174' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-5E764F092917 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),159
IMPORT-DEAL-7CFA081F507E,Akaza,COMPANY_158,Mining,Not Relevant,Dead,,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_158' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-7CFA081F507E due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),160
IMPORT-DEAL-DE7E7746A094,Cell,COMPANY_007,Mining,Project Lost,Dead,97872000.0,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_007' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-DE7E7746A094 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),161
IMPORT-DEAL-C4F8088CC090,Frieza,COMPANY_008,Renewables,Not Relevant,Dead,,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_008' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-C4F8088CC090 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),162
IMPORT-DEAL-FFA2EF0D0C3D,Frieza,COMPANY_081,Aviation,Not Relevant,Dead,176169600.0,,2025-08-31,,,OWNER_003,2025-07-28,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_081' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-FFA2EF0D0C3D due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),163
IMPORT-DEAL-126C64772C89,Beerus,COMPANY_079,Renewables,Not Relevant Currently,Dead,,,2025-08-31,,,OWNER_002,2025-07-29,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_079' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-126C64772C89 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),164
IMPORT-DEAL-CFF49A321D1A,Whis,COMPANY_124,Powerline,Not Relevant,Dead,,,2025-09-30,,,OWNER_002,2025-08-11,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_124' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-CFF49A321D1A due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),165
IMPORT-DEAL-FF5DA7B40448,Gohan,COMPANY_195,Mining,Feasibility,Dead,,,2025-09-30,,,,2025-08-25,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_195' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-FF5DA7B40448 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),166
IMPORT-DEAL-A7401D36C6D6,Gohan,COMPANY_119,Others,Proposal Sent,Dead,,,2025-10-31,,,,2025-09-05,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_119' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-A7401D36C6D6 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),167
IMPORT-DEAL-96BFDA396B52,Gohan,COMPANY_049,Railways,Proposal Sent,Dead,19085040.0,,2025-10-31,,,OWNER_003,2025-09-15,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_049' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-96BFDA396B52 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),168
IMPORT-DEAL-1B94F9971CC7,Gohan,COMPANY_156,Railways,Sales Qualified Lead,Dead,3670200.0,,2025-10-31,,,OWNER_003,2025-09-15,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_156' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-1B94F9971CC7 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),169
IMPORT-DEAL-BD60DECA4135,Gohan,COMPANY_088,Manufacturing,Sales Qualified Lead,Dead,,,2025-10-31,,,OWNER_001,2025-09-15,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_088' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-BD60DECA4135 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed),170
IMPORT-DEAL-6147F9592D19,Krillin,COMPANY_147,Renewables,Feasibility,Open,1101060.0,,2025-10-31,,,OWNER_001,2025-09-15,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_147' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-6147F9592D19 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),171
IMPORT-DEAL-5CE8650092A8,Mickey Mouse,COMPANY_166,Powerline,Proposal Sent,Dead,944709.48,,2025-10-31,,,OWNER_002,2025-09-22,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_166' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-5CE8650092A8 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),172
IMPORT-DEAL-B5FB2DA912E9,Donald Duck,COMPANY_035,Railways,Project Lost,Dead,1223400.0,0.2,2025-11-24,,,OWNER_003,2025-11-18,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_035' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-B5FB2DA912E9 due to missing source primary key,173
IMPORT-DEAL-7C29C5E7A33A,Goofy,COMPANY_189,Railways,Sales Qualified Lead,Dead,4973119.7766,0.2,2025-12-31,,,OWNER_003,2025-11-18,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_189' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-7C29C5E7A33A due to missing source primary key,174
IMPORT-DEAL-7BAF1E471772,Daffy Duck,COMPANY_124,Tenders,Project Lost,Dead,6114436.977,0.5,2025-12-08,,,OWNER_002,2025-10-14,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_124' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-7BAF1E471772 due to missing source primary key,175
IMPORT-DEAL-D9D66CB2F8CB,Erwin,COMPANY_117,Powerline,Proposal Sent,Dead,1923184.8,0.2,2025-11-28,,,OWNER_002,2025-03-31,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_117' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-D9D66CB2F8CB due to missing source primary key,176
IMPORT-DEAL-F6EDC8A471F0,Alias_162,COMPANY_111,Railways,Project Lost,Dead,9200237.148,0.5,2025-10-31,,,OWNER_003,2025-09-15,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_111' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-F6EDC8A471F0 due to missing source primary key,177
IMPORT-DEAL-47BC718B4EE1,Bugs Bunny,COMPANY_007,Mining,Project Lost,Dead,4893600.0,0.2,2026-01-20,,,OWNER_003,2025-11-18,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_007' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-47BC718B4EE1 due to missing source primary key,178
IMPORT-DEAL-8F681AB326D3,Bugs Bunny,COMPANY_010,Mining,Demo Done,Dead,1835100.0,0.2,2025-12-15,,,OWNER_004,2025-11-20,Spectra Deal,info,[customer_code_normalized] Customer code normalized as 'COMPANY_010' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-8F681AB326D3 due to missing source primary key,179
IMPORT-DEAL-CDF7B0C98D74,Bugs Bunny,COMPANY_105,Renewables,Project Won,Dead,2691480.0,,2025-11-21,,,OWNER_001,2025-11-17,Pure Service,info,[customer_code_normalized] Customer code normalized as 'COMPANY_105' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-CDF7B0C98D74 due to missing source primary key | [missing_probability] Closure probability is missing (not imputed),180
IMPORT-DEAL-E1F1D2C6CB6D,Bugs Bunny,COMPANY_126,Powerline,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_126' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-E1F1D2C6CB6D due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,182
IMPORT-DEAL-439B0B02B768,Bugs Bunny,COMPANY_036,Renewables,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_036' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-439B0B02B768 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,183
IMPORT-DEAL-FF06391ADDCD,Bugs Bunny,COMPANY_137,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_137' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-FF06391ADDCD due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,184
IMPORT-DEAL-3D747AC05CDD,Scooby-Doo,COMPANY_137,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_137' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-3D747AC05CDD due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,186
IMPORT-DEAL-FA9F6BC2CD1C,Scooby-Doo,COMPANY_024,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_024' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-FA9F6BC2CD1C due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,188
IMPORT-DEAL-77591838A781,Shaggy,COMPANY_024,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_024' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-77591838A781 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,191
IMPORT-DEAL-148DE0E9B8D8,Tom,COMPANY_159,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_159' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-148DE0E9B8D8 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,192
IMPORT-DEAL-D580995C8B06,Jerry,COMPANY_001,Renewables,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_001' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-D580995C8B06 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,193
IMPORT-DEAL-A14694D69AD3,Deal Row 194,COMPANY_165,Railways,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,warning,[missing_deal_name] Deal Name is missing in raw row | [customer_code_normalized] Customer code normalized as 'COMPANY_165' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-A14694D69AD3 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,194
IMPORT-DEAL-9E65C5A8FC2E,Bart Simpson,COMPANY_188,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_188' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-9E65C5A8FC2E due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,195
IMPORT-DEAL-19063CBC8D51,Bart Simpson,COMPANY_186,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_186' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-19063CBC8D51 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,196
IMPORT-DEAL-F79AD148B5CB,Lisa Simpson,COMPANY_085,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_085' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-F79AD148B5CB due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,197
IMPORT-DEAL-AAE9E6A0C095,Bakugo,COMPANY_192,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_192' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-AAE9E6A0C095 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,198
IMPORT-DEAL-44B00B77877A,Deal Row 199,COMPANY_140,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,warning,[missing_deal_name] Deal Name is missing in raw row | [customer_code_normalized] Customer code normalized as 'COMPANY_140' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-44B00B77877A due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,199
IMPORT-DEAL-5612110BCAD0,Marge Simpson,COMPANY_106,Construction,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_106' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-5612110BCAD0 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,200
IMPORT-DEAL-8E1B32233B33,Marge Simpson,COMPANY_054,Renewables,Lead Generated,Won,,,,,,OWNER_004,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_054' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-8E1B32233B33 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,201
IMPORT-DEAL-6B1444E1F9B5,Marge Simpson,COMPANY_076,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_076' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-6B1444E1F9B5 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,202
IMPORT-DEAL-3664EB74C69C,Peter Griffin,COMPANY_102,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_102' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-3664EB74C69C due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,203
IMPORT-DEAL-B50E5B0D1D2E,Stewie Griffin,COMPANY_076,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_076' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-B50E5B0D1D2E due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,204
IMPORT-DEAL-D780E8A7CD4B,Stewie Griffin,COMPANY_102,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_102' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-D780E8A7CD4B due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,209
IMPORT-DEAL-0E90B1CB6454,Stewie Griffin,COMPANY_187,Mining,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_187' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-0E90B1CB6454 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,210
IMPORT-DEAL-B2405DF9A714,Stewie Griffin,COMPANY_169,Renewables,Lead Generated,Won,,0.8,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_169' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-B2405DF9A714 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_exact_close_date] Tentative close date is missing,211
IMPORT-DEAL-B6984644170C,All Might,COMPANY_076,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_076' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-B6984644170C due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,213
IMPORT-DEAL-8D0DEE5B7F13,SpongeBob,COMPANY_153,Renewables,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_153' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-8D0DEE5B7F13 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,214
IMPORT-DEAL-3DD0FA600793,Patrick Star,COMPANY_013,Renewables,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_013' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-3DD0FA600793 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,215
IMPORT-DEAL-CA0BCF5747C2,Squidward,COMPANY_141,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_141' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-CA0BCF5747C2 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,216
IMPORT-DEAL-2EEF121A769A,Squidward,COMPANY_099,Mining,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_099' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-2EEF121A769A due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,217
IMPORT-DEAL-C8934FAC45A0,Squidward,COMPANY_137,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_137' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-C8934FAC45A0 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,218
IMPORT-DEAL-1A2B76F54C9E,Mr. Krabs,COMPANY_100,Mining,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_100' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-1A2B76F54C9E due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,219
IMPORT-DEAL-1DA91237B055,Mr. Krabs,COMPANY_135,Renewables,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_135' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-1DA91237B055 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,220
IMPORT-DEAL-8436DA430FC1,Mr. Krabs,COMPANY_076,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_076' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-8436DA430FC1 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,221
IMPORT-DEAL-A323EE50D696,SpongeBob,COMPANY_092,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_092' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-A323EE50D696 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,222
IMPORT-DEAL-1B84085FDCE1,Ben Tennyson,COMPANY_012,Railways,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_012' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-1B84085FDCE1 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,223
IMPORT-DEAL-2CA2D4C6CBE6,Ben Tennyson,COMPANY_015,Mining,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_015' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-2CA2D4C6CBE6 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,224
IMPORT-DEAL-533C30652286,Ben Tennyson,COMPANY_076,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_076' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-533C30652286 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,225
IMPORT-DEAL-82E5EFEDAD28,Ben Tennyson,COMPANY_083,Mining,Lead Generated,Won,,,,,,OWNER_001,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_083' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-82E5EFEDAD28 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,226
IMPORT-DEAL-AC513B3E5C31,Ben Tennyson,COMPANY_134,Renewables,Lead Generated,Won,,,,,,OWNER_003,2025-11-27,,info,[customer_code_normalized] Customer code normalized as 'COMPANY_134' | [synthetic_deal_id] Assigned surrogate import key IMPORT-DEAL-AC513B3E5C31 due to missing source primary key | [missing_deal_value] Deal value is missing | [missing_probability] Closure probability is missing (not imputed) | [missing_exact_close_date] Tentative close date is missing,227
